,id,audio_wav,text
6621,6621,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_005.wav,그거 그거 지금 부모님 사시는 집.
6622,6622,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_006.wav,응 그 형 방에서.
6623,6623,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_007.wav,하여튼 형은 자주 눌렸어.
6624,6624,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_008.wav,주기 한 한 달에 한 번씩?
6625,6625,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_009.wav,좀 주기적으로.
6626,6626,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_010.wav,"어 그래가지고 하도 자주 눌려가지고 처음에 이게 가위를 딱 눌리는데, 진짜 몸이 안 움직여."
6627,6627,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_011.wav,몸이 안 움직이고 그래갖고 내가 막 막 엄마 엄마하고 막 나는 외치거든?
6628,6628,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_012.wav,근데 그 소리가 안 나는 거야.
6629,6629,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_013.wav,어 의식은 있는데.
6630,6630,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_014.wav,신기하게.
6631,6631,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_015.wav,해가지고 막 어떻게든 하다가 막 기를 쓰고 하다가 딱 풀렸어.
6632,6632,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_016.wav,그러면 딱 생생하잖아 기억이.
6633,6633,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_017.wav,아 내가 분명히 내가 소리 지르고 했는데.
6634,6634,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_018.wav,그게 근데 이게 자주 눌리잖아.
6635,6635,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_019.wav,"자주 가위를 눌렸어, 내 그 방이 안 좋은가 봐."
6636,6636,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_020.wav,"근가 봐, 내 그 방이 안 좋은가 봐."
6637,6637,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_021.wav,"그 아파트가 예전에 그 공동묘지였어, 짓기 전에."
6638,6638,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_022.wav,묘지 어 묘지 거기 위에다가 진 거야.
6639,6639,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_023.wav,"그래서 그랬는가 하여튼 자주 눌렸어, 그래서 나중에는 가, 가위를 딱 눌리잖아."
6640,6640,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_024.wav,그땐 당황하지도 않아 이제.
6641,6641,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_025.wav,소리도 안 질러.
6642,6642,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_026.wav,"그냥 아씨 또 눌렸네 막 이러면서 딱 풀, 딱 풀고 했어 진짜로."
6643,6643,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_027.wav,"푸는 방법 없어, 그냥 너무 기를 쓰면 안 되고 그냥 아 풀리겄지 이렇게 하면 풀린다니까 진짜."
6644,6644,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_028.wav,그게 신기하게.
6645,6645,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_029.wav,진짜 근데 신기한 게 형이 이제 혼자 살잖아.
6646,6646,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_030.wav,그 뒤로 한 번도 없어 그런 게.
6647,6647,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_031.wav,어 그 그 형 방이 그런가 봐.
6648,6648,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_032.wav,"진짜, 진짜 자주 눌렸어 가위."
6649,6649,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_033.wav,그런가 봐.
6650,6650,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User067M_034.wav,"너, 너 코 골잖아."
6651,6651,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_001.wav,"응 코 고는 것보다 최근에 내가 갔다 왔었잖아, 저번에."
6652,6652,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_002.wav,그때 좀 기묘하게 내가 잠꼬대를 한 적이 있었는데 하루가 좀 이상했어.
6653,6653,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_003.wav,그날 비가 막 엄청 많이 오는 날이었는데 비를 이제 쫄딱 맞고 온 거죠.
6654,6654,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_004.wav,왔는데 까마귀 떼가 내 앞을 이렇게 막 숙숙 숙 스쳐서 지나가는 거여.
6655,6655,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_005.wav,그래갖고 아우 으슥 으슥한데 어 이상하다 하고 왔지.
6656,6656,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_006.wav,그래갖고 그날 친구네 집에서 자는데 딱 잘라고 친구랑 한 12시까지 얘기하다가 잤는데 막 이상한 소리가 들리는 거여.
6657,6657,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_007.wav,쿵 쿵 쿵 쿵 이렇게.
6658,6658,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_008.wav,그래갖고 아씨 도저히 못 자겠다 싶어서 저 마당에 가서 담배 한 대 피러 나갔는데 이빨 빠진 게 있는 거여.
6659,6659,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_009.wav,그러고 마당에 떨어져 있는 거여.
6660,6660,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_010.wav,어 아씨 이거 뭐냐 그래갖고 정체를 모르니까 다시 왔어.
6661,6661,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_011.wav,또 잘라고 누웠는데 쿵쿵쿵쿵쿵쿵쿵쿵 이러는 거여.
6662,6662,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_012.wav,그래갖고 내가 잠을 한 한 시간을 설쳤어.
6663,6663,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_013.wav,그랬는데 친구네 아버지가 또 새벽 기도를 하시네?
6664,6664,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_014.wav,무슨 방언 터친 거 같이 막 머 에레레레레렐 막 이렇게 하시네?
6665,6665,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_015.wav,그래갖고 한 세신가 네신가 내가 잠들었나?
6666,6666,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_016.wav,잠을 들었는데 막 그 하루 일과가 꿈속에서 다 나타난 거여.
6667,6667,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_017.wav,"그래갖고 내가 의식을 살아있는데 들리고 약간 가위 눌린 것처럼 잠꼬대를 한 거죠 막, 새벽에 막 친구네 가족들 자는데 막 아아아악 소리를 지른 거여 내가."
6668,6668,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_018.wav,그래가지고 내가 막 막 소리를 지르는데 친구가 옆에서 깨웠는데도 그 깨우는 게 느껴지는데 가위 눌린 것처럼 근데 내가 못 깨는 거여.
6669,6669,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_019.wav,그렇게 해가지고 다음 날 들어보니까 쿵쿵쿵쿵 대는 거는 걔네 누나가 다이어트한다고 새벽 2시에 런닝머신 뛰는 거였고.
6670,6670,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_020.wav,그 담배 피러 갔다가 본 이빨은 걔네 아버지가 술 취해갖고 퇴근길에 틀니를 마당에서 잃어버려갖고 거기 박혀 있었던 거라고.
6671,6671,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_021.wav,그래갖고 나 그게 하루 종일 무서워 갖고 그 악몽을 꾼 거여 내가.
6672,6672,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_022.wav,아 내가 아직도 그것만 생각하면은 진짜.
6673,6673,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_023.wav,아 형 뭐 잠꼬대한 거 없어요 막?
6674,6674,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_024.wav,군대에서랑?
6675,6675,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_025.wav,어 그 아파트?
6676,6676,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_026.wav,꽤 자주 눌렸는데?
6677,6677,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_027.wav,"그려, 몸은 안 움직이는데."
6678,6678,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_028.wav,그려 맞어 의식은 있잖아 원래.
6679,6679,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_029.wav,수액 수맥이 없었나 보네.
6680,6680,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_030.wav,이거 뭐 푸는 방법이 있어 그게?
6681,6681,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_031.wav,어 그 아파트가 뭐가 터가 안 좋았나?
6682,6682,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_032.wav,그게 공동묘지 터가 그런 게 있다니까 이게 잠 뭐야 악몽 꾸고 이런 거야.
6683,6683,./KEMDy20_v1_1/wav\Session34\Sess34_script05_User068M_033.wav,나는 뭐 코 고는 거는.
6684,6684,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_001.wav,반대 반대.
6685,6685,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_002.wav,그 예를 들어서 뭐 뭐 영화에서처럼 뭐 내 동생이 뭐 진짜 뭐 그런 상황이 됐어.
6686,6686,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_003.wav,근데 영화에서처럼 로봇이 내 동생 모습을 하고 감정을 가지고 이렇게 있어도 좀 내가 어 나는 그 생각을 못 할 것 같애.
6687,6687,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_004.wav,뭐 그 상황이 뭐 닥쳐봐야 알겠지만 내 지금 생각으로는 아 이 얘는 내 동생이 아니다.
6688,6688,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_005.wav,어 일단 선입금이 있는 거지 선입견이 있는 거지 나는.
6689,6689,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_006.wav,"뭐 그래도 그런 로봇이라는 생각이 이렇게 머릿속에 있어서 모르겠다, 아직 그 잘 아 안될 것 같애 잘."
6690,6690,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_007.wav,지금 생각은 그래.
6691,6691,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_008.wav,"너, 너는 니가 만약에 그런 상황이다."
6692,6692,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_009.wav,"으으음 그치, 1인 가구 많지."
6693,6693,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_010.wav,그런 네 얘기 들어보니까 좀 괜찮을 수도 있겠단 생각이 드네.
6694,6694,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_011.wav,그거는 괜찮은 거 같애.
6695,6695,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_012.wav,AI 애완동물.
6696,6696,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_013.wav,"어 왜냐면은 아 뭐 뭐 그냥 살아있는 진짜 살아있는 강아지를 키울 수 있지만 로봇 강아지도 어 그 어릴 때 막 강아지 인형도 막 좋아하잖아, 그런 거는."
6697,6697,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_014.wav,왠지 이 인간하고는 인간하고 강아지는 좀 틀리 몰라 틀리게 생각이 들어 좀.
6698,6698,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_015.wav,"어 애완동물은, 어어."
6699,6699,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_016.wav,그래 그리고 강아지 같은 경우에는 수명이 짧잖아.
6700,6700,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_017.wav,한 10년 10년 정도 사니까.
6701,6701,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_018.wav,그래서 요새 특히 뭐 뭐 애완동물 반려견이라 그러지 요새는 또.
6702,6702,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_019.wav,많이 키우잖아.
6703,6703,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_020.wav,어떻게 보면 또 또 그런 그런 건 괜찮겠네.
6704,6704,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_021.wav,내가 애완견 애완견 반려견을 키웠는데 뽀삐가 있어.
6705,6705,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_022.wav,뽀삐를 내가 10년 동안 키웠어.
6706,6706,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_023.wav,근데 병에 걸려서 죽었단 말이야.
6707,6707,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_024.wav,근데 그래서 너무 마음이 아픈데 로봇 뽀비를 똑같이 이제 어 뭐 어 구입을 해야 한다 하나?
6708,6708,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_025.wav,그렇게 하면은 그건 또 또 괜찮을 수도 있다고 어 괜찮을 수도 있겠단 생각이 드네 그런 거는.
6709,6709,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_026.wav,어어 어어 그런 거는 괜찮을 거 같다.
6710,6710,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User067M_027.wav,"사람은 좀 아직까지는 좀 생각이 만약 감정을 갖고 그런다면은 좀 그런데 동물은 좀 동물은 괜찮을 거 같애 내, 내 생각에는."
6711,6711,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_001.wav,형은 그 AI가 감정을 갖는 거에 찬성이에요 아님 반대를 해요?
6712,6712,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_002.wav,으으음 왜?
6713,6713,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_003.wav,형의 동생으로 생각되지 않을 거 같애?
6714,6714,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_004.wav,아 그런 선입견이 박혀 있어서?
6715,6715,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_005.wav,"근데 그랬는데도 불구하고 막 엄청 좋아, 엄청 착하고."
6716,6716,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_006.wav,형이 생각하는 이상적인 동생이야.
6717,6717,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_007.wav,"아무리 찾아봐도 단점을 찾을 수가 없어, 그러면은?"
6718,6718,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_008.wav,그래도 로봇은 가족 구성원으로 받아들이기가 쉽지 않다?
6719,6719,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_009.wav,나는 원래 좀 반대되는 입장이긴 했는데 찬성도 괜찮다고 생각을 해.
6720,6720,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_010.wav,왜냐면은 가족이 있는 사람은 그 가족을 원하진 않을 거 같고 형이 할아버지 할머니 있고 부모님 다 계시고 동생도 있고 아들딸도 있으면은 그런 사람은 웬만하면은 AI를 안 할 거 같애.
6721,6721,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_011.wav,"근데 요즘 진짜 고령화 시대고 혼자 사는 사람이 진짜 많잖아, 1인 가구들."
6722,6722,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_012.wav,"근데 진짜 자식들도 다 죽고 혼자 남은 할머닌데 그런 뭐 AI 손자, 이런 게 있다면은 진짜 좀 사회에 도움이 되지 않을까?"
6723,6723,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_013.wav,"왜냐면은 그 할머니는 10년을 살고 20년을 살고 30년을 살아도 아무도 안 찾아와, 심지어 요즘 그런 것도 있잖아."
6724,6724,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_014.wav,옆집에 사는데 어 죽은 지 한 달 돼도 몰라서 백골 상태로 발견.
6725,6725,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_015.wav,그런 사람들한테는 사람이 할 수 없는 일이니까 솔직히 가족이 되어 드립니다가 쉽지가 않잖아.
6726,6726,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_016.wav,AI 어 그런 로보트라고 하지만 진짜 사람보다 더 큰 뭐 손자나 가족이 돼 줄 수 있고.
6727,6727,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_017.wav,음 나는 갑자기 그런 생각이 들더라고.
6728,6728,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_018.wav,그거에 대해서는 형도 긍정하나?
6729,6729,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_019.wav,응 만약에 형도 그 강아지 많이 키웠잖아.
6730,6730,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_020.wav,그럼 AI 애완동물은 어때?
6731,6731,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_021.wav,가족이 아니라.
6732,6732,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_022.wav,AI 애완동물은 긍정적이다?
6733,6733,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_023.wav,애완동물은 찬성한다?
6734,6734,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_024.wav,아아 하긴 뭐 죽을 일도 없고 뭐 어디 다칠 일도 없고 사고가 나도 어 멀쩡하겠네.
6735,6735,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_025.wav,"응 그치, 10년도 못 사니까 어어."
6736,6736,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_026.wav,그치 요즘에는 가족이라고 생각하는 사람도 많으니까.
6737,6737,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_027.wav,괜찮을 거 같애 으으응.
6738,6738,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_028.wav,하긴 뭐 강아지하고 대화를 하는 거 뭐 교감은 하겠지만.
6739,6739,./KEMDy20_v1_1/wav\Session34\Sess34_script06_User068M_029.wav,하긴 동물이면 더 안전할 수도 있겠네.
6740,6740,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_001.wav,나 뭐 항상 하지.
6741,6741,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_002.wav,"뭐 나는 근데 잠꼬대하니까 그 옛날에 동생이 나 어렸을 때 가족이 같이 자잖아, 엄마 아빠랑 동생이랑."
6742,6742,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_003.wav,나는 잠 안 자고 TV 보고 있었는데 동생이 자다가 갑자기 벌떡 일어나는 거야.
6743,6743,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_004.wav,그래가지고 손으로 이렇게 하면서 여보세요 예?
6744,6744,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_005.wav,그때가 중학생 때?
6745,6745,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_006.wav,그래가지고 깜짝 놀라서 멍하니 바라보다가 깼나 싶어 난 처음에 일어난 줄 알았거든.
6746,6746,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_007.wav,일어난 줄 알고 딱 보다가 어 이게 잠꼬대인가.
6747,6747,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_008.wav,"그리고 다시 자, 그리고."
6748,6748,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_009.wav,다음날 기억도 못 해.
6749,6749,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_010.wav,맨날 나만 가끔 따라 해.
6750,6750,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_011.wav,"한 10년, 10년이 지났어도 아직도 얘기하고 있어."
6751,6751,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_012.wav,걔 잠꼬대하는 거 그냥 발에 경련 나고 그러는 거 아니야?
6752,6752,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_013.wav,소리를 내?
6753,6753,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_014.wav,어 걔도 소리를 내?
6754,6754,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_015.wav,근데 그렇게 웃길 때도 있는데 생각해보면은 군대에서 잠꼬대는 괜찮은데.
6755,6755,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_016.wav,그 소리 지르는 사람들 있어.
6756,6756,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_017.wav,군 훈련소는 다 힘들잖아.
6757,6757,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_018.wav,그러니까 저 20명이서 한방에 따다 다다 붙어서 잤는데 막 끝에서 어하하하 소리 지른단 말이야.
6758,6758,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_019.wav,나 아니야.
6759,6759,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_020.wav,난 듣 난 들었어.
6760,6760,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_021.wav,나 나도 그렇긴 하는데 나 훈련소 땐 안 그랬던 것 같아.
6761,6761,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_022.wav,어 가끔 소리 지르는 게.
6762,6762,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_023.wav,우리 아빠도 그러니까.
6763,6763,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_024.wav,유전이야 유전.
6764,6764,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_025.wav,아 맞아 살 빼면은 코골이도 안 하고 잠을 잘 자는 것 같애.
6765,6765,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_026.wav,"어, 나도 나도 한참 살 뺐을 때 진짜 그때 그때가 군대야 항상."
6766,6766,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_027.wav,그니까 나도 코도 안 골고 어 그리고 어 술을 마시 많이 마시면은 코를 많이 고는 것 같애.
6767,6767,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_028.wav,"아 그게 한 몇 킬로 차이 안 나는데, 지금이랑."
6768,6768,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_029.wav,아 살 빼야겠다.
6769,6769,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_030.wav,결론은 살을 빼야 한다로 되는 구나.
6770,6770,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_031.wav,근데 너도 코 골아.
6771,6771,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_032.wav,아 근데 우리 아빠는 꼭 잠자기 전에 이러거든?
6772,6772,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_033.wav,커헉 하고 잠을 자거든?
6773,6773,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_034.wav,"어 이게 신호야, 커헉 하고 어어어 하고 자."
6774,6774,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_035.wav,내가 그걸 보고 배웠나 봐.
6775,6775,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_036.wav,그러고 내가 옆으로 자잖아.
6776,6776,./KEMDy20_v1_1/wav\Session36\Sess36_script01_User071M_037.wav,그것도 우리 아빠보고 학습된 것 같애.
6777,6777,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_001.wav,꼰대 만나본 적 있어?
6778,6778,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_002.wav,근데 저번에 그 회사 다녔잖아.
6779,6779,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_003.wav,의료 회사.
6780,6780,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_004.wav,거기 그런 사람들 많았을 거 같은데 어떤 경험이 있어?
6781,6781,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_005.wav,존댓말이 없어도 꼰대는 존댓말?
6782,6782,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_006.wav,"아 아예 영어 영어 문화권이면은 꼰대가 없을 텐데 영어 문화권이 아니면 뭐 그럴 수도 있겠다, 우리가 높임말 쓰니까 위아래가 나눠진 거니까?"
6783,6783,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_007.wav,"맞아 그 자기 말에 동감하는 게, 그 높임말을 쓰는 게 위아래를 구분하는 느낌도 있잖아."
6784,6784,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_008.wav,그니까 아까 군대 얘기를 제일 많이 했다는 게 거기가 수직 문화잖아?
6785,6785,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_009.wav,그니까 나 되게 싫었던 게 아 내가 약간 이제 그 군대 계급은 알지 일병 이병 일병 상병 병장.
6786,6786,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_010.wav,그 일병 때 진짜 많이 들었던 말이 아 나 때는 상상도 못한 일들을 너네가 하고 있네?
6787,6787,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_011.wav,아 진짜 그 말 들으면 엄청 열받거든.
6788,6788,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_012.wav,근데 근데 진짜 그때는 그 사회 구조에 갇혀있으니까 아 진짜 작년에도 엄청 엄하고 힘든 시기가 있었나 보다 이렇게 생각을 했거든?
6789,6789,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_013.wav,근데 내가 이제 병장이 되고 해보니까 하 그 뭐 별로 달라지진 않 않았겠고만 이런 생각이 들면서도 나도 모르게 그들과 비슷해져있는 그런 느낌?
6790,6790,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_014.wav,응 나도 영광만 가면은 이모부가 아유 술 먹으면서 막 그런 꼰대 같은 말을 많이 해.
6791,6791,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_015.wav,너가 그래도 막 그 그 있지 가족 우리 조선시대에 기반한 첫째 아들이 뭐 해야 한다 남자가 뭐 해야 한다 아직도 그게 남아있는 거 같애.
6792,6792,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_016.wav,"나는 재 재밌을 때도 있는데 안타깝기도 하고, 맞아 나도 저런 말을 할 때가 있었는데 그러기도 해."
6793,6793,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_017.wav,"그 맞어, 그런 거 같애."
6794,6794,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_018.wav,"대학생활 때도 이제 여기 학교 말고 다른 학교 다닐 때, 스무 살에서 스물한 살 넘어갈 때 내가 꼰대가 돼 있 진짜 그때는 엄청 꼰대였던 거 같거든?"
6795,6795,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_019.wav,"와 후배가 이걸 안 하면 짜증이 나고, 왜 나는 했던걸 쟤는 안 하지?"
6796,6796,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_020.wav,이 이 생각의 시발점부터 잘못된 것 잘못됐었어.
6797,6797,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_021.wav,쟤랑 나랑 다른 걸 인정하고 내가 했던걸 쟤가 해야 하는 건 아닌데 왜 쟤가 안 하면 짜증이 나고 그런 기분이 들 때 있잖아.
6798,6798,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_022.wav,그리고 이 꼰대라는 용어가 생긴지 얼마 안 된 거 같애.
6799,6799,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_023.wav,아니 막 10년 넘어가진 않은 거 같애.
6800,6800,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_024.wav,옛날부터 있었던 용어야?
6801,6801,./KEMDy20_v1_1/wav\Session36\Sess36_script02_User071M_025.wav,워 워커홀릭인 아빠들?
