,id,audio_wav,text
6013,6013,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_023.wav,"진짜 완전 간결하게 대답하고 더 이상 나에게 질문을 하지 말아라라는 느낌으로 대답하고 정말 끊게 되는, 약간?"
6014,6014,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_024.wav,"아니 근데 그 자리라는 게 좀 약간 꼰대가 될 될 수 밖에 없는 거 같기도 하고, 약간."
6015,6015,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_025.wav,직책이라는 게.
6016,6016,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_026.wav,어 무슨 얘길 하겠어.
6017,6017,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_027.wav,그런 얘기 밖에 할 수가 없는 직책이야.
6018,6018,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_028.wav,그니까 뭐 사생활 얘기를 할 수도 없고.
6019,6019,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_029.wav,뭔가 일적인 얘기인데 일적인 얘기하면 그렇게 되지.
6020,6020,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_030.wav,"그지, 잔소리가 일단."
6021,6021,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_031.wav,아 안 치우냐?
6022,6022,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_032.wav,안 치우냐 좀 그런데?
6023,6023,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_033.wav,그거 조금 안되는데.
6024,6024,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_034.wav,아 그럼 치워야지.
6025,6025,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_035.wav,공용으로 나는 또 약간 개인 책상 건드는 줄 알았네.
6026,6026,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_036.wav,아 그러면.
6027,6027,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_037.wav,라떼 이스 홀스.
6028,6028,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_038.wav,"그것도 진짜 많이 썼는데, 라떼."
6029,6029,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_039.wav,"라떼 이스 홀스, 내가 그 꼰데 그 선배님한테 얘기했었어."
6030,6030,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_040.wav,그게 바로 라떼 이스 홀스라고.
6031,6031,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_041.wav,"꼰대다, 꼰대."
6032,6032,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_042.wav,그게 바로 꼰대다.
6033,6033,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_043.wav,그게 나 때는 말이야 이거지.
6034,6034,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_044.wav,"근데 다들 근데 아셔, 이제."
6035,6035,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_045.wav,그 꼰대라는 말도 너무 잘 알고 자기가 행동하는 거에 대해서 아 나 꼰댄가라고 말씀을 하시고 아 나 꼰댄가봐라고 인정을 하시고 그 우리도 우리는 이제 맞장구는 못 치고 그냥 아니에요 아니야 나 맞는 거 같애 이러면.
6036,6036,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_046.wav,"아니야, 말을 잘 해야 돼."
6037,6037,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_047.wav,약간 그런 간섭을 하더라도 막을 좀 예쁘게 해주시면 그나마 좀 그냥 신경 써주시는 구나라고 생각을 할 수 있는데 좀 말투 자체가 좀 그러면 더 기분이 나쁘지.
6038,6038,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User079F_048.wav,그면 이제 꼰대가 되는 거지.
6039,6039,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_001.wav,나는 조금?
6040,6040,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_002.wav,아 아닌 거 같기도 한데 난 약간 있는 거 같애.
6041,6041,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_003.wav,왜냐면 좀 보수적인 면들이 좀 있으니까 일할 때?
6042,6042,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_004.wav,어 어어어.
6043,6043,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_005.wav,사석에서는 안 그러는데 인제 일할 때 예를 들어서 뭐 말투나 어 예의 없는 거에서 아까 나온 거처럼 복장이나 이런 것들도 어.
6044,6044,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_006.wav,"난 두세 개, 두 개?"
6045,6045,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_007.wav,"어, 두 개 정도."
6046,6046,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_008.wav,그 후배가 움직이게 했을 때.
6047,6047,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_009.wav,아니 그 나는 근데 그게 나보다 어리고 많고가 좀 없어.
6048,6048,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_010.wav,"그런 거 없이 그냥 본인이 할 수 있는데 조금 그니까 뭐 예를 들어서 뭐 어 뭐 같이 이렇게 먹었는데 안 치우고 그냥 간다던지 어 뭐 어 그런 거, 그런 게 약간 거슬리는?"
6049,6049,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_011.wav,그냥 그래서 뭐 뭐 그 그치 그치.
6050,6050,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_012.wav,그러고 뭐 요즘 많이 꼰대 같다 느끼는 것들은 그니까 뭐 부장님이나 공장장님이나 막 이렇게 회식자리에서 이렇게 얘길 해 주잖아.
6051,6051,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_013.wav,말하자면 조언이지만 잔소리인.
6052,6052,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_014.wav,"그러면 옆에서 속으로 그 꼬 꼰대들이 하는 거예요, 그만하세요."
6053,6053,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_015.wav,약간 이러는?
6054,6054,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_016.wav,"나도 그 자리 되면 그럴 거 같애, 어 그런 얘기 하고."
6055,6055,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_017.wav,안 그러면.
6056,6056,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_018.wav,요즘에 회사에서 아침에 잔소리 많이 하는데 어 남들이 보면 꼰대 같을 수도 있을 거 같애.
6057,6057,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_019.wav,"응, 뭐 이러 이런 거 왜 안 치우냐 아 뭐 그런 거라던지 ."
6058,6058,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_020.wav,아니 이게 왜냐면 우린 공용으로 쓰는데 어 그런거라던지.
6059,6059,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_021.wav,아 개인적인 난 내 책상이 제일 더러워 가지고.
6060,6060,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_022.wav,아니 근데 그게 이렇게 막 얘기하다 보면은 우리 때는 이래 이랬어 근데 지금 진짜 좋아진 거야 이런 얘기도 난 많이 하거든.
6061,6061,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_023.wav,왜냐면 점점 지날수록 뭔가 디지털화되고 자동화되잖아.
6062,6062,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_024.wav,전에는 뭐 뭐 이렇게 해서 수동으로 다 내가 했었는데 지금 이렇게 생겨가지고 진짜 편해진 거라구 그런 얘기도 해주거든.
6063,6063,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_025.wav,그러면 그 아예 과거를 소환 시키면 안 되겠네.
6064,6064,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_026.wav,"내가 꼰대였네, 그러겠다."
6065,6065,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_027.wav,이게 그냥 요즘 애들은 알아서 조금 그니까 적당한 선에서 서로 나 방금 꼰대 같았지?
6066,6066,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_028.wav,약간 이러는 거.
6067,6067,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_029.wav,그런 거 많이 해서 그 서로 근데 기분 안 나쁘게 얘기하는데 근데 약간 돌려서도 얘길 하지.
6068,6068,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_030.wav,지금 그 꼰대 짓이다.
6069,6069,./KEMDy20_v1_1/wav\Session40\Sess40_script02_User080F_031.wav,그게 어떻 어떤 사람이 얘기 같은 얘기를 해도 일 잘하고 능력 있고 멋있는 사람이 같은 얘길 하면 아 이러는데.
6070,6070,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_001.wav,무한도전 계속했으면 좋겠다.
6071,6071,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_002.wav,"그지, 안 한 지 좀 됐지."
6072,6072,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_003.wav,그거 놀면 뭐 하니 하잖아.
6073,6073,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_004.wav,그거 전에 뭐 다른 거 하다가 놀면 뭐 하니 했지?
6074,6074,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_005.wav,무한도전.
6075,6075,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_006.wav,그것도 재밌긴 하지.
6076,6076,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_007.wav,"이제 나는 약간 상황극, 꽁트 하는 거."
6077,6077,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_008.wav,그거 좀 재밌어.
6078,6078,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_009.wav,어 그런 것도 재밌지.
6079,6079,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_010.wav,그런 거 할 때 재밌었지.
6080,6080,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_011.wav,신천지 만난 적 있어?
6081,6081,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_012.wav,"아 약간 그 그 뭐 나눠주는 거는 6, 6, 6?"
6082,6082,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_013.wav,아 그거 아니야?
6083,6083,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_014.wav,그게 뭐야?
6084,6084,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_015.wav,그게 신천지야?
6085,6085,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_016.wav,아 몰랐어.
6086,6086,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_017.wav,근데 안 모잘라겠어?
6087,6087,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_018.wav,아 그렇게 또 해석을.
6088,6088,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_019.wav,"어 갔다가 왔어, 다시?"
6089,6089,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_020.wav,"어 나 그거 있었어, 우리 고등학교 때 동창 오승흰가 기억나?"
6090,6090,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_021.wav,"걔가 그 어디 그니까 길가에서 그 사람이 이렇게 말을 걸어 가지고 따라갔어, 걔는."
6091,6091,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_022.wav,따라가서 거기 가서 그 옷도 갈아입히고 거기서 물을 막 쏟았대.
6092,6092,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_023.wav,아 그거 아니야?
6093,6093,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_024.wav,"몰라 그래서 그거 어 막 해가지고 근데 그걸 어떻게 따라갔으며 그거를 막 너무 충격이었어, 그걸 했다는 게."
6094,6094,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_025.wav,"아니, 모르는 사람인데?"
6095,6095,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_026.wav,"뭐지, 뭔가 뭔가 심적으로 불안한 건가?"
6096,6096,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_027.wav,그런 걸 따라갈 만큼?
6097,6097,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_028.wav,아니 나 그렇게 가만히 있지 않아.
6098,6098,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_029.wav,돌아 다녔어.
6099,6099,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_030.wav,아 상냥하게?
6100,6100,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_031.wav,아 그래 그게 항상 문제다.
6101,6101,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_032.wav,어어어어어.
6102,6102,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_033.wav,아 나에 생활이 학교생활을 도와줄 우리 선배님이시구나.
6103,6103,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_034.wav,아 아 부정적으로?
6104,6104,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_035.wav,별로 별로.
6105,6105,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_036.wav,예능 좋아하는 거 있어?
6106,6106,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_037.wav,"연애의 참견이, 아 어 그건 이제 답답해서 못 보겠어."
6107,6107,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_038.wav,연애의 참견 짜증 나가지고 처음엔 재밌었는데 이제 짜증 나.
6108,6108,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_039.wav,이런 왜 저런 어 약간 그 이해 못 해서.
6109,6109,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_040.wav,아는 형님?
6110,6110,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_041.wav,아는 형님이랑 놀라운 토요일.
6111,6111,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_042.wav,"그거 재밌어, 놀토."
6112,6112,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_043.wav,"어어 혜리 보는 맛에 보지, 귀여워."
6113,6113,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_044.wav,그거 재밌어.
6114,6114,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_045.wav,"맞아, 나도 TV는 안 보는데 그거 넷플릭스로 아는 형님은 보고 이제 TV로 놀토 해주면 그거 보고."
6115,6115,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_046.wav,혜리 보고.
6116,6116,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_047.wav,"어 맞어, 거기서 많이 봐."
6117,6117,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_048.wav,"맞아, 아침에도 그거 봤는데 그래서 노래도 나왔잖아."
6118,6118,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User079F_049.wav,그래서 노래 흥얼거리고 막 그랬어.
6119,6119,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_001.wav,지금 안 하지?
6120,6120,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_002.wav,무한도전 재밌었는데 나는 그 가요제 할 때 너무 좋았는데.
6121,6121,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_003.wav,"그 노, 그 어렸을 때 막 이런 명수야 뭐 하니 뭐 이런 거."
6122,6122,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_004.wav,무한도전 재밌었는데.
6123,6123,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_005.wav,난 그런 거 뿌려 뿌려 주잖아.
6124,6124,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_006.wav,그 유인물 같은 거 주거든?
6125,6125,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_007.wav,그리고 요새는 아예 대놓고 그 미스코리아 띠 그런 거 하고 그냥 신천지 해.
6126,6126,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_008.wav,"6, 6, 6은 신천지 아니야."
6127,6127,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_009.wav,그거는 무슨 다른 교고 그래서 뭐 미국에서 그 그게 그걸 거야.
6128,6128,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_010.wav,"외국인들 선교사 이렇게 뱃지 차고 돌아다니는 사람들, 막 두 명씩 있잖아."
6129,6129,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_011.wav,"그게 무슨 교라는데 그거가 아마 6, 6, 6 그걸 거고 신천지는 그건 아니고 14만 4천 명 모이면 이제 천국으로 가, 그니까 신 천 어 그게 신천지."
6130,6130,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_012.wav,성경에 14만 4천이라는 그 이게 있거든.
6131,6131,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_013.wav,"그거 그렇게 모아서 올라간다, 근데 이미 14만 4천이 됐어."
6132,6132,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_014.wav,그래서 인제 근데 14만 4천이 됐는데 그 자기들은 천국이 안 왔잖아.
6133,6133,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_015.wav,그니까 이 중에 알곡과 쭉정이를 골라내야 된다 막 이러고 음 신천지는 주변에서 뭐 겪어 봤던 사람들도 있고 실제 우리 교회에서 있었던 사람도 있고.
6134,6134,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_016.wav,"응, 아니 그냥 다른 교회 다니고 있어."
6135,6135,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_017.wav,"아니야, 그거 신천지 아니야."
6136,6136,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_018.wav,그건 침례교야.
6137,6137,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_019.wav,물세례 받는다고.
6138,6138,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_020.wav,"그건 우리 그때 고등학교 때 그런 거 많았어, 남자 애들도 많이 따 갔어 그런 거."
6139,6139,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_021.wav,"그래가지고 막 어, 어떻게 하다가 이제 따라가서 막 물세례 받았다고."
6140,6140,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_022.wav,"그니까 , 아 신천지 할 뻔했어, 나."
6141,6141,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_023.wav,그 그 다른 건 아니고 학교 다닐 때 버스 기다리면서 분수대에 이렇게 벤치에 앉아 있잖아.
6142,6142,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_024.wav,그런데 막 말 거는 사람 없었어?
6143,6143,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_025.wav,아 그니까 막 학교에 있으면?
6144,6144,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_026.wav,"나는 이제 버스 타야 되니까 앉아 있으면 어떤 그 되게 공부 잘할 거 같은 스타일의 약간 난 그때 20대 초반이니까 중반 정도 된 어떤 여자분이 다가와가지고 교회 다니냐고 물어봐, 어."
6145,6145,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_027.wav,"그러면서 뭐 교회 다니냐 물어 보고 과가 뭐냐 물어보고 어려운 거 없냐 물어보고 이제 뭐 인제 학교 다니면서 기독교 동아리들 있는데 혹시 뭐 가입해 봤냐고 이런 거 물어보고 그러면서 뭐 기독교인으로서 고충이 어떤 거냐 뭐 이런 거 얘기를 해, 하면서 이제 뭐 왜냐면 학교 다니면 이제 술도 먹고 이러는데 애들이 막 교회 어 그런 얘기 하잖아."
6146,6146,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_028.wav,근데 뭐 그런 게 있다고 했더니 아 그럼 자기도 그런 거 때문에 힘든데 뭐 동아리도 나가고 이러는데 혹시 같이 이렇게 막 공부하거나 이럴 생각 있냐고 물어봐.
6147,6147,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_029.wav,근데 나는 그거를 이단이라고 아예 의심은 안 하고 그냥 어.
6148,6148,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_030.wav,아니 아니 아니.
6149,6149,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_031.wav,그냥 나는 안 그래도 하 과 과 공부도 힘든데 뭘 더 공부해.
6150,6150,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_032.wav,그래서 아 아니 괜찮다고 근데 이제 나중에 보니까 다른 교회 사람들하고 얘기하니까 그게 인제 이단들이 그런 식으로 접근을 한다더라고.
6151,6151,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_033.wav,"그냥 요즘은 TV 안 봐서 그나마 뭐 연애의 참견 이런 거 보지 않나, 요새?"
6152,6152,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_034.wav,하트시그널 이런 거.
6153,6153,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_035.wav,그 화나지.
6154,6154,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_036.wav,그 어 아형 재밌어.
6155,6155,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_037.wav,"그 막 혜, 혜리 나오는 게 그건가?"
6156,6156,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_038.wav,난 요새 TV를 거의 안 보니까.
6157,6157,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_039.wav,그냥 나는 이렇게 그 인스타 짤 같은 거.
6158,6158,./KEMDy20_v1_1/wav\Session40\Sess40_script03_User080F_040.wav,어 그런 거 할 때 그런 거 보고 그래서 요즘에 그냥 뭐 놀면 뭐 하니 그거 환 환불 원정대 그거 영상 조금 보고.
6159,6159,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_001.wav,어 약간 그 테이블이랑 그 비슷했어.
6160,6160,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_002.wav,어 나도 그 테이블이 보였어.
6161,6161,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_003.wav,아 어 우리 있었던 거?
6162,6162,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_004.wav,사랑했으니까.
6163,6163,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_005.wav,우리 아까 얘기한 거 있잖아.
6164,6164,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_006.wav,그 우리 선후배 커플.
6165,6165,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_007.wav,우리 우리과 선후배 커플.
6166,6166,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_008.wav,거기는 진짜 쓰레기지.
6167,6167,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_009.wav,"어, 진짜 그냥 진짜 논외다 논외, 완전."
6168,6168,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_010.wav,아니 그런 사람을 그니까 연애의 참견 약간 이런데에 나올 거 같은 사람이 주위에 있었어.
6169,6169,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_011.wav,너무 가까이에 있었던 거야.
6170,6170,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_012.wav,와 그래서 깜짝 놀랬다.
6171,6171,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_013.wav,아 탑승을 해야 차구나.
6172,6172,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_014.wav,아 어우 헤어지면 다 똥차지 뭐.
6173,6173,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_015.wav,"아니야, 아름다운 아름다운 이별."
6174,6174,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_016.wav,아 헤어지길 잘했다.
6175,6175,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_017.wav,"헤어지길 잘했다, 음."
6176,6176,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_018.wav,그것도 어 그러지.
6177,6177,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_019.wav,근데 그게 사실 그렇게 엄청 그런 게 아닐 수도 있어.
6178,6178,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_020.wav,엄청 그때 좀 충격이었지만 지금 더 충격적인 이야기를 들어서.
6179,6179,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_021.wav,썩을 놈들이지.
6180,6180,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_022.wav,쓰레기들.
6181,6181,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_023.wav,왜 그러지?
6182,6182,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_024.wav,"다 잃는 거다, 진짜."
6183,6183,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_025.wav,"그지, 그지."
6184,6184,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_026.wav,나 아까 선민이도 안타까워.
6185,6185,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_027.wav,아 새벽까지 계속 들었던.
6186,6186,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_028.wav,걔는 이제 지나가면 확신해.
6187,6187,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_029.wav,걔는 똥차야.
6188,6188,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_030.wav,이미 지금 타고 있어.
6189,6189,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_031.wav,못 내리고 있어.
6190,6190,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_032.wav,"확실해, 그건 정말 약간 객관적인 뭐 겪어 보진 않았지만."
6191,6191,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_033.wav,객관적으로 그 이야기를 들었을 때 확실해 지금 못 내리고 있어.
6192,6192,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_034.wav,똥차에서.
6193,6193,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_035.wav,지금이 괜찮다고 생각을 했었는데 아니었던 거지.
6194,6194,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_036.wav,"아니, 안 착해."
6195,6195,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_037.wav,인간적으로도 아니고.
6196,6196,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_038.wav,아 그런가?
6197,6197,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_039.wav,싫어해서.
6198,6198,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_040.wav,근데 뭐 지금은 잘 본다고 지금은 잘 지내던데.
6199,6199,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_041.wav,아 아 그지.
6200,6200,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_042.wav,근데 싫어했지.
6201,6201,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_043.wav,나는 행복했음 좋겠다.
6202,6202,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_044.wav,아니 근데 그것도 모르지.
6203,6203,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_045.wav,아니 그 뭐 올해 초부터 그랬대.
6204,6204,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_046.wav,근데도 아직도 만나는 거지.
6205,6205,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User079F_047.wav,어쩔 수 없어.
6206,6206,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User080F_001.wav,아 그 영상 나왔던 그 공간 나 생일 파티했던 그거 같애.
6207,6207,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User080F_002.wav,뒤에 스텝 그 복층 의자까지 똑같더라고.
6208,6208,./KEMDy20_v1_1/wav\Session40\Sess40_script04_User080F_003.wav,그래서 똥차 만나 본 적.
